MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,GMN_OPC,Left OPC,Diameter,Sph/Base,Cyl/Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403648602,5403648602,75,-3.25,0.00,237.670,78.056,1.3,5.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647364,5403647364,75,-3.00,-2.00,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647356,5403647356,75,-3.00,-1.75,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647349,5403647349,75,-3.00,-1.50,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647331,5403647331,75,-3.00,-1.25,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647323,5403647323,75,-3.00,-1.00,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647315,5403647315,75,-3.00,-0.75,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647307,5403647307,75,-3.00,-0.50,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647299,5403647299,75,-3.00,-0.25,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647281,5403647281,75,-3.00,0.00,159.160,83.728,1.3,4.6,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647273,5403647273,75,-2.75,-2.00,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647265,5403647265,75,-2.75,-1.75,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647257,5403647257,75,-2.75,-1.50,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647240,5403647240,75,-2.75,-1.25,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647232,5403647232,75,-2.75,-1.00,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647224,5403647224,75,-2.75,-0.75,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647216,5403647216,75,-2.75,-0.50,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647208,5403647208,75,-2.75,-0.25,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647190,5403647190,75,-2.75,0.00,148.880,83.728,1.3,4.3,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647182,5403647182,75,-2.50,-2.00,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647174,5403647174,75,-2.50,-1.75,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647166,5403647166,75,-2.50,-1.50,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647158,5403647158,75,-2.50,-1.25,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647141,5403647141,75,-2.50,-1.00,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647133,5403647133,75,-2.50,-0.75,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647125,5403647125,75,-2.50,-0.50,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647117,5403647117,75,-2.50,-0.25,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647109,5403647109,75,-2.50,0.00,140.960,83.728,1.3,4.1,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647091,5403647091,75,-2.25,-2.00,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647083,5403647083,75,-2.25,-1.75,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647075,5403647075,75,-2.25,-1.50,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647067,5403647067,75,-2.25,-1.25,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647059,5403647059,75,-2.25,-1.00,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647042,5403647042,75,-2.25,-0.75,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647034,5403647034,75,-2.25,-0.50,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647026,5403647026,75,-2.25,-0.25,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647018,5403647018,75,-2.25,0.00,132.830,83.728,1.3,3.8,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403647000,5403647000,75,-2.00,-2.00,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646994,5403646994,75,-2.00,-1.75,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646986,5403646986,75,-2.00,-1.50,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646978,5403646978,75,-2.00,-1.25,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646960,5403646960,75,-2.00,-1.00,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646952,5403646952,75,-2.00,-0.75,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646945,5403646945,75,-2.00,-0.50,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646937,5403646937,75,-2.00,-0.25,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646929,5403646929,75,-2.00,0.00,195.570,83.728,1.4,3.7,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646911,5403646911,75,-1.75,-2.00,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646903,5403646903,75,-1.75,-1.75,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646895,5403646895,75,-1.75,-1.50,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646887,5403646887,75,-1.75,-1.25,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646879,5403646879,75,-1.75,-1.00,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646861,5403646861,75,-1.75,-0.75,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646853,5403646853,75,-1.75,-0.50,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646846,5403646846,75,-1.75,-0.25,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646838,5403646838,75,-1.75,0.00,180.270,83.728,1.4,3.4,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646820,5403646820,75,-1.50,-2.00,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646812,5403646812,75,-1.50,-1.75,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646804,5403646804,75,-1.50,-1.50,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646796,5403646796,75,-1.50,-1.25,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646788,5403646788,75,-1.50,-1.00,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646770,5403646770,75,-1.50,-0.75,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646762,5403646762,75,-1.50,-0.50,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
ZSS,FIN,ZEISS ASPHERIC 1.59 PHOTOFUSION X GRAY DURAVISION PLATINUM UV,PY,POLYCARBONATE,ASPHERIC SV,SV AS,UVRI HEV PHOT GRY3,AR,DVP,5403646754,5403646754,75,-1.50,-0.25,167.190,90.290,1.4,3.2,0.0,0.0,1.586,ND,1.590,30,1.20,0.0,0.0,,,,,,,75,,,,NTN,L12,PHOTOFUSION X,,,,,75,75,,
